-0.027926-0.852882j,0.000039-3.141310j,0.000039-3.141310j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
-0.027926-0.852882j,0.000077-3.139314j,0.000005-3.143306j,0.000000
