-1.031250+0.000000j,0.693147-0.000000j,0.693147-0.000000j,0.000000
-1.031801-0.000954j,0.693144+0.000006j,0.693151-0.000006j,0.000000
-1.032131-0.001504j,0.693142+0.000008j,0.693152-0.000008j,0.000000
-1.032416-0.001951j,0.693141+0.000009j,0.693153-0.000009j,0.000000
-1.032674-0.002342j,0.693141+0.000010j,0.693154-0.000010j,0.000000
-1.032914-0.002694j,0.693140+0.000010j,0.693154-0.000010j,0.000000
-1.033140-0.003019j,0.693139+0.000011j,0.693155-0.000011j,0.000000
-1.033356-0.003321j,0.693139+0.000012j,0.693156-0.000012j,0.000000
-1.033563-0.003604j,0.693138+0.000012j,0.693156-0.000012j,0.000000
-1.033763-0.003873j,0.693138+0.000013j,0.693157-0.000013j,0.000000
-1.033957-0.004129j,0.693137+0.000013j,0.693157-0.000013j,0.000000
-1.034145-0.004373j,0.693137+0.000013j,0.693158-0.000013j,0.000000
-1.034328-0.004606j,0.693136+0.000014j,0.693158-0.000014j,0.000000
-1.034507-0.004831j,0.693136+0.000014j,0.693159-0.000014j,0.000000
-1.034681-0.005048j,0.693135+0.000015j,0.693159-0.000015j,0.000000
-1.034853-0.005257j,0.693135+0.000015j,0.693160-0.000015j,0.000000
-1.035020-0.005459j,0.693134+0.000015j,0.693160-0.000015j,0.000000
-1.035185-0.005655j,0.693134+0.000016j,0.693160-0.000016j,0.000000
-1.035347-0.005845j,0.693133+0.000016j,0.693161-0.000016j,0.000000
-1.035506-0.006029j,0.693133+0.000016j,0.693161-0.000016j,0.000000
-1.035663-0.006209j,0.693133+0.000016j,0.693162-0.000016j,0.000000
-1.035817-0.006384j,0.693132+0.000017j,0.693162-0.000017j,0.000000
-1.035969-0.006554j,0.693132+0.000017j,0.693163-0.000017j,0.000000
-1.036119-0.006720j,0.693131+0.000017j,0.693163-0.000017j,0.000000
-1.036266-0.006882j,0.693131+0.000017j,0.693163-0.000017j,0.000000
-1.036412-0.007041j,0.693131+0.000018j,0.693164-0.000018j,0.000000
-1.036556-0.007195j,0.693130+0.000018j,0.693164-0.000018j,0.000000
-1.036698-0.007347j,0.693130+0.000018j,0.693165-0.000018j,0.000000
-1.036839-0.007495j,0.693129+0.000018j,0.693165-0.000018j,0.000000
-1.036978-0.007640j,0.693129+0.000019j,0.693165-0.000019j,0.000000
-1.037115-0.007782j,0.693129+0.000019j,0.693166-0.000019j,0.000000
-1.037251-0.007922j,0.693128+0.000019j,0.693166-0.000019j,0.000000
-1.037385-0.008058j,0.693128+0.000019j,0.693166-0.000019j,0.000000
-1.037518-0.008192j,0.693127+0.000019j,0.693167-0.000019j,0.000000
-1.037649-0.008324j,0.693127+0.000020j,0.693167-0.000020j,0.000000
-1.037779-0.008453j,0.693127+0.000020j,0.693168-0.000020j,0.000000
-1.037908-0.008580j,0.693126+0.000020j,0.693168-0.000020j,0.000000
-1.038036-0.008705j,0.693126+0.000020j,0.693168-0.000020j,0.000000
-1.038162-0.008827j,0.693126+0.000020j,0.693169-0.000020j,0.000000
-1.038287-0.008948j,0.693125+0.000021j,0.693169-0.000021j,0.000000
-1.038411-0.009066j,0.693125+0.000021j,0.693169-0.000021j,0.000000
-1.038534-0.009183j,0.693125+0.000021j,0.693170-0.000021j,0.000000
-1.038656-0.009298j,0.693124+0.000021j,0.693170-0.000021j,0.000000
-1.038777-0.009411j,0.693124+0.000021j,0.693170-0.000021j,0.000000
-1.038896-0.009522j,0.693124+0.000022j,0.693171-0.000022j,0.000000
-1.039015-0.009632j,0.693123+0.000022j,0.693171-0.000022j,0.000000
-1.039132-0.009740j,0.693123+0.000022j,0.693172-0.000022j,0.000000
-1.039249-0.009846j,0.693122+0.000022j,0.693172-0.000022j,0.000000
-1.039365-0.009951j,0.693122+0.000022j,0.693172-0.000022j,0.000000
-1.039480-0.010054j,0.693122+0.000022j,0.693173-0.000022j,0.000001
-1.039593-0.010156j,0.693121+0.000023j,0.693173-0.000023j,0.000001
-1.039706-0.010256j,0.693121+0.000023j,0.693173-0.000023j,0.000001
-1.039818-0.010355j,0.693121+0.000023j,0.693174-0.000023j,0.000001
-1.039930-0.010453j,0.693120+0.000023j,0.693174-0.000023j,0.000001
