-0.984375+0.027063j,0.693147-0.000000j,0.693147-0.000000j,0.000000
-0.984170+0.028112j,0.693148-0.000007j,0.693146+0.000007j,0.000000
-0.984047+0.028715j,0.693149-0.000009j,0.693146+0.000009j,0.000000
-0.983942+0.029206j,0.693149-0.000010j,0.693145+0.000010j,0.000000
-0.983847+0.029636j,0.693149-0.000012j,0.693145+0.000012j,0.000000
-0.983760+0.030024j,0.693150-0.000013j,0.693145+0.000013j,0.000000
-0.983677+0.030383j,0.693150-0.000014j,0.693144+0.000014j,0.000000
-0.983598+0.030717j,0.693150-0.000014j,0.693144+0.000014j,0.000000
-0.983523+0.031032j,0.693150-0.000015j,0.693144+0.000015j,0.000000
-0.983451+0.031331j,0.693151-0.000016j,0.693144+0.000016j,0.000000
-0.983381+0.031616j,0.693151-0.000017j,0.693144+0.000017j,0.000000
-0.983314+0.031889j,0.693151-0.000017j,0.693143+0.000017j,0.000000
-0.983248+0.032151j,0.693151-0.000018j,0.693143+0.000018j,0.000000
-0.983184+0.032404j,0.693151-0.000019j,0.693143+0.000019j,0.000000
-0.983121+0.032648j,0.693151-0.000019j,0.693143+0.000019j,0.000000
-0.983060+0.032884j,0.693152-0.000020j,0.693143+0.000020j,0.000000
-0.983000+0.033113j,0.693152-0.000021j,0.693143+0.000021j,0.000000
-0.982941+0.033336j,0.693152-0.000021j,0.693142+0.000021j,0.000000
-0.982884+0.033553j,0.693152-0.000022j,0.693142+0.000022j,0.000000
-0.982827+0.033764j,0.693152-0.000022j,0.693142+0.000022j,0.000000
-0.982771+0.033970j,0.693152-0.000023j,0.693142+0.000023j,0.000000
-0.982717+0.034171j,0.693153-0.000023j,0.693142+0.000023j,0.000000
-0.982663+0.034368j,0.693153-0.000024j,0.693142+0.000024j,0.000000
-0.982610+0.034560j,0.693153-0.000024j,0.693141+0.000024j,0.000000
-0.982558+0.034749j,0.693153-0.000025j,0.693141+0.000025j,0.000000
-0.982506+0.034933j,0.693153-0.000025j,0.693141+0.000025j,0.000000
-0.982455+0.035114j,0.693153-0.000026j,0.693141+0.000026j,0.000000
-0.982405+0.035291j,0.693154-0.000026j,0.693141+0.000026j,0.000000
-0.982356+0.035466j,0.693154-0.000027j,0.693141+0.000027j,0.000000
-0.982307+0.035637j,0.693154-0.000027j,0.693140+0.000027j,0.000000
-0.982258+0.035805j,0.693154-0.000027j,0.693140+0.000027j,0.000000
-0.982211+0.035970j,0.693154-0.000028j,0.693140+0.000028j,0.000000
-0.982163+0.036133j,0.693154-0.000028j,0.693140+0.000028j,0.000000
-0.982117+0.036293j,0.693154-0.000029j,0.693140+0.000029j,0.000000
-0.982071+0.036451j,0.693155-0.000029j,0.693140+0.000029j,0.000000
-0.982025+0.036606j,0.693155-0.000030j,0.693140+0.000030j,0.000000
-0.981980+0.036759j,0.693155-0.000030j,0.693139+0.000030j,0.000000
-0.981935+0.036909j,0.693155-0.000030j,0.693139+0.000030j,0.000000
-0.981891+0.037058j,0.693155-0.000031j,0.693139+0.000031j,0.000000
-0.981847+0.037204j,0.693155-0.000031j,0.693139+0.000031j,0.000000
-0.981803+0.037349j,0.693155-0.000032j,0.693139+0.000032j,0.000000
-0.981760+0.037492j,0.693156-0.000032j,0.693139+0.000032j,0.000000
-0.981718+0.037632j,0.693156-0.000033j,0.693139+0.000033j,0.000000
-0.981675+0.037771j,0.693156-0.000033j,0.693139+0.000033j,0.000000
-0.981633+0.037909j,0.693156-0.000033j,0.693138+0.000033j,0.000000
-0.981592+0.038044j,0.693156-0.000034j,0.693138+0.000034j,0.000000
-0.981551+0.038178j,0.693156-0.000034j,0.693138+0.000034j,0.000000
-0.981510+0.038311j,0.693156-0.000034j,0.693138+0.000034j,0.000000
-0.981469+0.038442j,0.693157-0.000035j,0.693138+0.000035j,0.000000
-0.981429+0.038571j,0.693157-0.000035j,0.693138+0.000035j,0.000001
-0.981389+0.038699j,0.693157-0.000036j,0.693138+0.000036j,0.000001
-0.981350+0.038825j,0.693157-0.000036j,0.693137+0.000036j,0.000001
-0.981310+0.038951j,0.693157-0.000036j,0.693137+0.000036j,0.000001
-0.981271+0.039074j,0.693157-0.000037j,0.693137+0.000037j,0.000001
-0.981233+0.039197j,0.693157-0.000037j,0.693137+0.000037j,0.000001
-0.981194+0.039318j,0.693157-0.000037j,0.693137+0.000037j,0.000001
-0.981156+0.039438j,0.693158-0.000038j,0.693137+0.000038j,0.000001
-0.981118+0.039557j,0.693158-0.000038j,0.693137+0.000038j,0.000001
-0.981081+0.039675j,0.693158-0.000039j,0.693137+0.000039j,0.000001
-0.981044+0.039791j,0.693158-0.000039j,0.693136+0.000039j,0.000001
